mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,config_id,direction,families,no_prefix_mean,descriptive_ci_low,descriptive_ci_high,source_head,source_site,receiver_kind,receiver,channel,panel
-0.12715425491333007,0.14065828323364257,-0.13231945037841797,-0.3594627380371094,0.05401611328125,0.8,0.6,True,coherent,426:query_sentence:head:594:K,noise,20,-0.12715425491333007,-0.18163666725158692,-0.07436748504638672,L13H10,query_sentence,head,L18H18,K,P4
0.0011920928955078125,0.009173965454101563,0.002208709716796875,-0.03662109375,0.0245361328125,0.55,0.0,False,below_rule,426:query_sentence:head:594:V,noise,20,0.0011920928955078125,-0.004538040161132812,0.006326026916503896,L13H10,query_sentence,head,L18H18,V,P4
-0.08397564888000489,0.10274548530578613,-0.067901611328125,-0.2542724609375,0.09552001953125,0.85,0.35,True,heterogeneous,426:query_sentence:head:595:K,noise,20,-0.08397564888000489,-0.12343163371086122,-0.04541986107826234,L13H10,query_sentence,head,L18H19,K,P4
-0.1119039535522461,0.1119039535522461,-0.10174560546875,-0.23956298828125,-0.01385498046875,1.0,0.5,True,coherent,426:query_sentence:head:595:V,noise,20,-0.1119039535522461,-0.13919922351837158,-0.085417070388794,L13H10,query_sentence,head,L18H19,V,P4
-0.03686075210571289,0.04113321304321289,-0.02315521240234375,-0.1802978515625,0.0252685546875,0.85,0.1,False,below_rule,426:query_sentence:head:600:K,noise,20,-0.03686075210571289,-0.059114208221435545,-0.01860591650009156,L13H10,query_sentence,head,L18H24,K,P4
0.03346576690673828,0.03346576690673828,0.032806396484375,0.0064697265625,0.06461715698242188,1.0,0.0,False,below_rule,426:query_sentence:head:600:V,noise,20,0.03346576690673828,0.025963973999023438,0.04143545627593993,L13H10,query_sentence,head,L18H24,V,P4
0.008608818054199219,0.01816692352294922,0.00457000732421875,-0.0391845703125,0.07257080078125,0.7,0.0,False,below_rule,426:query_sentence:head:624:K,noise,20,0.008608818054199219,-0.0016248750686645508,0.019254522323608397,L13H10,query_sentence,head,L19H16,K,P4
0.039017105102539064,0.039017105102539064,0.032562255859375,0.00293731689453125,0.0970611572265625,1.0,0.0,False,below_rule,426:query_sentence:head:624:V,noise,20,0.039017105102539064,0.02773387908935547,0.05101562499999999,L13H10,query_sentence,head,L19H16,V,P4
-0.001994609832763672,0.006717967987060547,-0.0024976730346679688,-0.0215301513671875,0.0146942138671875,0.55,0.0,False,below_rule,426:query_sentence:head:630:K,noise,20,-0.001994609832763672,-0.005609526634216309,0.0015308499336242666,L13H10,query_sentence,head,L19H22,K,P4
-0.0005034446716308594,0.0031823158264160157,-0.000957489013671875,-0.0078125,0.007080078125,0.55,0.0,False,below_rule,426:query_sentence:head:630:V,noise,20,-0.0005034446716308594,-0.002188901901245117,0.0012233829498291006,L13H10,query_sentence,head,L19H22,V,P4
0.011276435852050782,0.02064990997314453,0.00634765625,-0.0274658203125,0.08052825927734375,0.7,0.0,False,below_rule,426:query_sentence:head:641:K,noise,20,0.011276435852050782,0.00040947437286376954,0.02326245307922363,L13H10,query_sentence,head,L20H1,K,P4
0.035999298095703125,0.035999298095703125,0.0298004150390625,0.0045623779296875,0.0897216796875,1.0,0.0,False,below_rule,426:query_sentence:head:641:V,noise,20,0.035999298095703125,0.025981788635253907,0.04701160430908202,L13H10,query_sentence,head,L20H1,V,P4
-0.00330047607421875,0.014876556396484376,-0.000640869140625,-0.04541015625,0.030029296875,0.55,0.0,False,below_rule,426:query_sentence:head:678:K,noise,20,-0.00330047607421875,-0.012723169326782227,0.0053857135772704965,L13H10,query_sentence,head,L21H6,K,P4
0.00035190582275390625,0.0022714614868164064,0.00034332275390625,-0.00616455078125,0.00531005859375,0.5,0.0,False,below_rule,426:query_sentence:head:678:V,noise,20,0.00035190582275390625,-0.0008995246887207032,0.0015939712524414063,L13H10,query_sentence,head,L21H6,V,P4
-0.010156536102294922,0.03326749801635742,-0.006134033203125,-0.0712890625,0.0932769775390625,0.7,0.0,False,below_rule,426:query_sentence:head:690:K,noise,20,-0.010156536102294922,-0.028878197669982907,0.008778960704803466,L13H10,query_sentence,head,L21H18,K,P4
0.00015125274658203124,0.0033613204956054687,0.000579833984375,-0.0074462890625,0.00811767578125,0.5,0.0,False,below_rule,426:query_sentence:head:690:V,noise,20,0.00015125274658203124,-0.001660161018371582,0.0019798612594604465,L13H10,query_sentence,head,L21H18,V,P4
0.0018381118774414063,0.004041099548339843,0.00176239013671875,-0.00927734375,0.0139312744140625,0.65,0.0,False,below_rule,426:query_sentence:head:695:K,noise,20,0.0018381118774414063,-0.000353245735168457,0.004102010726928705,L13H10,query_sentence,head,L21H23,K,P4
-0.008403587341308593,0.008735466003417968,-0.00807952880859375,-0.022857666015625,0.00286102294921875,0.9,0.0,False,below_rule,426:query_sentence:head:695:V,noise,20,-0.008403587341308593,-0.0114622163772583,-0.0054774951934814485,L13H10,query_sentence,head,L21H23,V,P4
-0.025208091735839842,0.032111167907714844,-0.02081298828125,-0.09247970581054688,0.0306549072265625,0.85,0.0,False,below_rule,426:query_sentence:head:709:K,noise,20,-0.025208091735839842,-0.03963982582092285,-0.011487178802490236,L13H10,query_sentence,head,L22H5,K,P4
-0.005360984802246093,0.005711936950683593,-0.003875732421875,-0.022613525390625,0.00228118896484375,0.85,0.0,False,below_rule,426:query_sentence:head:709:V,noise,20,-0.005360984802246093,-0.008235411643981934,-0.002873601913452149,L13H10,query_sentence,head,L22H5,V,P4
0.003735923767089844,0.007995033264160156,-0.0005970001220703125,-0.011444091796875,0.0413818359375,0.45,0.0,False,below_rule,426:query_sentence:head:751:K,noise,20,0.003735923767089844,-0.0013391923904418944,0.009958624839782701,L13H10,query_sentence,head,L23H15,K,P4
0.018391799926757813,0.020085525512695313,0.015655517578125,-0.016937255859375,0.06378173828125,0.95,0.0,False,below_rule,426:query_sentence:head:751:V,noise,20,0.018391799926757813,0.01176605224609375,0.02548845291137694,L13H10,query_sentence,head,L23H15,V,P4
-0.0029592514038085938,0.011972618103027344,-0.002105712890625,-0.049102783203125,0.02520751953125,0.65,0.0,False,below_rule,426:query_sentence:head:787:K,noise,20,-0.0029592514038085938,-0.010390243530273437,0.0038256454467773373,L13H10,query_sentence,head,L24H19,K,P4
-7.51495361328125e-05,0.0012737274169921874,-7.62939453125e-06,-0.004150390625,0.0022735595703125,0.5,0.0,False,below_rule,426:query_sentence:head:787:V,noise,20,-7.51495361328125e-05,-0.0008041477203369141,0.0006027317047119132,L13H10,query_sentence,head,L24H19,V,P4
9.212493896484374e-05,0.0016595840454101563,0.000453948974609375,-0.004150390625,0.002716064453125,0.55,0.0,False,below_rule,426:query_sentence:head:817:K,noise,20,9.212493896484374e-05,-0.0007984161376953125,0.0009412813186645503,L13H10,query_sentence,head,L25H17,K,P4
-0.0006315231323242188,0.0015443801879882813,-0.00079345703125,-0.00384521484375,0.002227783203125,0.65,0.0,False,below_rule,426:query_sentence:head:817:V,noise,20,-0.0006315231323242188,-0.0013750123977661133,0.00011196613311767538,L13H10,query_sentence,head,L25H17,V,P4
5.702972412109375e-05,0.0016668319702148437,6.4849853515625e-05,-0.0051116943359375,0.003173828125,0.5,0.0,False,below_rule,426:query_sentence:head:855:K,noise,20,5.702972412109375e-05,-0.0008953189849853515,0.0009513950347900382,L13H10,query_sentence,head,L26H23,K,P4
0.002834129333496094,0.003467369079589844,0.002376556396484375,-0.0018310546875,0.013641357421875,0.75,0.0,False,below_rule,426:query_sentence:head:855:V,noise,20,0.002834129333496094,0.0012693166732788085,0.004643630981445312,L13H10,query_sentence,head,L26H23,V,P4
3.24249267578125e-06,0.02662487030029297,-0.00160980224609375,-0.100830078125,0.1419830322265625,0.45,0.1,False,below_rule,426:query_sentence:head:870:K,noise,20,3.24249267578125e-06,-0.018611321449279784,0.020190777778625407,L13H10,query_sentence,head,L27H6,K,P4
0.000128936767578125,0.002457427978515625,3.0517578125e-05,-0.010009765625,0.007537841796875,0.5,0.0,False,below_rule,426:query_sentence:head:870:V,noise,20,0.000128936767578125,-0.0015313529968261717,0.0017364692687988263,L13H10,query_sentence,head,L27H6,V,P4
7.89642333984375e-05,0.0013263702392578125,0.00046539306640625,-0.00730133056640625,0.003387451171875,0.6,0.0,False,below_rule,426:query_sentence:head:973:K,noise,20,7.89642333984375e-05,-0.0009288978576660156,0.0008812046051025382,L13H10,query_sentence,head,L30H13,K,P4
-3.16619873046875e-05,0.0009532928466796875,0.000244140625,-0.00377655029296875,0.001312255859375,0.45,0.0,False,below_rule,426:query_sentence:head:973:V,noise,20,-3.16619873046875e-05,-0.0006183624267578125,0.0004611968994140625,L13H10,query_sentence,head,L30H13,V,P4
-0.003022575378417969,0.004757499694824219,-0.000457763671875,-0.020782470703125,0.00537109375,0.75,0.0,False,below_rule,426:query_sentence:head:978:K,noise,20,-0.003022575378417969,-0.006065011024475098,-0.0003658199310302743,L13H10,query_sentence,head,L30H18,K,P4
-0.00036678314208984377,0.0010568618774414063,-0.0003662109375,-0.00335693359375,0.0019989013671875,0.6,0.0,False,below_rule,426:query_sentence:head:978:V,noise,20,-0.00036678314208984377,-0.0009389925003051758,0.0001934051513671875,L13H10,query_sentence,head,L30H18,V,P4
0.011935234069824219,0.06453609466552734,0.006053924560546875,-0.1422119140625,0.26422119140625,0.55,0.2,False,below_rule,426:query_sentence:mlp:13:,noise,20,0.011935234069824219,-0.024496240615844725,0.0521981430053709,L13H10,query_sentence,mlp,13,,P4
0.18135576248168944,0.18135576248168944,0.18863677978515625,0.03277587890625,0.43294525146484375,1.0,0.75,True,coherent,426:query_sentence:mlp:14:,noise,20,0.18135576248168944,0.13855589151382447,0.22891509294509885,L13H10,query_sentence,mlp,14,,P4
0.00102996826171875,0.002664947509765625,0.000911712646484375,-0.0054931640625,0.00927734375,0.6,0.0,False,below_rule,434:fact1_mother:head:513:K,noise,20,0.00102996826171875,-0.00040474891662597653,0.0025688457489013647,L13H18,fact1_mother,head,L16H1,K,coverage_route
0.001216888427734375,0.002115631103515625,0.000507354736328125,-0.002685546875,0.0074615478515625,0.55,0.0,False,below_rule,434:fact1_mother:head:513:V,noise,20,0.001216888427734375,0.00013541221618652345,0.002417383193969726,L13H18,fact1_mother,head,L16H1,V,coverage_route
-0.0009984970092773438,0.002353477478027344,-0.0011234283447265625,-0.00555419921875,0.00390625,0.7,0.0,False,below_rule,434:fact1_mother:head:533:K,noise,20,-0.0009984970092773438,-0.0021614122390747072,0.00018253803253173788,L13H18,fact1_mother,head,L16H21,K,coverage_route
-0.0003284454345703125,0.0021167755126953124,0.0,-0.00616455078125,0.00506591796875,0.5,0.0,False,below_rule,434:fact1_mother:head:533:V,noise,20,-0.0003284454345703125,-0.0014690399169921876,0.000835819244384764,L13H18,fact1_mother,head,L16H21,V,coverage_route
-0.009330654144287109,0.010107326507568359,-0.00582122802734375,-0.03515625,0.00518798828125,0.75,0.0,False,below_rule,434:fact1_mother:head:547:K,noise,20,-0.009330654144287109,-0.014377129077911376,-0.004773204326629649,L13H18,fact1_mother,head,L17H3,K,coverage_route
-0.011139678955078124,0.013919830322265625,-0.00994110107421875,-0.05126953125,0.01190185546875,0.7,0.0,False,below_rule,434:fact1_mother:head:547:V,noise,20,-0.011139678955078124,-0.018052692413330077,-0.0049239158630371175,L13H18,fact1_mother,head,L17H3,V,coverage_route
-0.000458526611328125,0.00214996337890625,-0.00040435791015625,-0.00637054443359375,0.00399017333984375,0.6,0.0,False,below_rule,434:fact1_mother:head:561:K,noise,20,-0.000458526611328125,-0.0016193485260009766,0.0006519412994384757,L13H18,fact1_mother,head,L17H17,K,coverage_route
0.003209495544433594,0.004434013366699218,0.003387451171875,-0.00335693359375,0.01465606689453125,0.65,0.0,False,below_rule,434:fact1_mother:head:561:V,noise,20,0.003209495544433594,0.001197800636291504,0.005422024726867675,L13H18,fact1_mother,head,L17H17,V,coverage_route
-0.00029621124267578127,0.002883720397949219,-0.0010986328125,-0.00830078125,0.0063629150390625,0.6,0.0,False,below_rule,434:fact1_mother:head:568:K,noise,20,-0.00029621124267578127,-0.0018716907501220702,0.0013015794754028317,L13H18,fact1_mother,head,L17H24,K,coverage_route
0.0011800765991210938,0.0029237747192382814,-1.1444091796875e-05,-0.0041961669921875,0.017578125,0.5,0.0,False,below_rule,434:fact1_mother:head:568:V,noise,20,0.0011800765991210938,-0.0005802345275878906,0.0034158945083618145,L13H18,fact1_mother,head,L17H24,V,coverage_route
0.022760391235351562,0.028088760375976563,0.02285003662109375,-0.0163116455078125,0.0634765625,0.8,0.0,False,below_rule,434:fact1_mother:head:594:K,noise,20,0.022760391235351562,0.011894569396972655,0.034073066711425765,L13H18,fact1_mother,head,L18H18,K,coverage_route
-0.004783439636230469,0.005450248718261719,-0.00489044189453125,-0.017650604248046875,0.00362396240234375,0.85,0.0,False,below_rule,434:fact1_mother:head:594:V,noise,20,-0.004783439636230469,-0.007209205627441406,-0.0025382804870605485,L13H18,fact1_mother,head,L18H18,V,coverage_route
0.010464286804199219,0.013963127136230468,0.0056610107421875,-0.0168304443359375,0.040958404541015625,0.8,0.0,False,below_rule,434:fact1_mother:head:595:K,noise,20,0.010464286804199219,0.0037385892868041994,0.01772181034088134,L13H18,fact1_mother,head,L18H19,K,coverage_route
0.006582069396972656,0.007362556457519531,0.00555419921875,-0.0047149658203125,0.025310516357421875,0.85,0.0,False,below_rule,434:fact1_mother:head:595:V,noise,20,0.006582069396972656,0.0037261772155761717,0.009856266975402829,L13H18,fact1_mother,head,L18H19,V,coverage_route
0.005214691162109375,0.010678863525390625,0.00469970703125,-0.0130615234375,0.03369140625,0.55,0.0,False,below_rule,434:fact1_mother:head:600:K,noise,20,0.005214691162109375,-0.00012138366699218743,0.011029090881347653,L13H18,fact1_mother,head,L18H24,K,coverage_route
-0.0013696670532226563,0.0036294937133789064,-0.00042724609375,-0.01416015625,0.00585174560546875,0.65,0.0,False,below_rule,434:fact1_mother:head:600:V,noise,20,-0.0013696670532226563,-0.0034771156311035156,0.0005834674835205069,L13H18,fact1_mother,head,L18H24,V,coverage_route
-0.000855255126953125,0.007970428466796875,-0.0010528564453125,-0.02130126953125,0.0242767333984375,0.6,0.0,False,below_rule,434:fact1_mother:head:624:K,noise,20,-0.000855255126953125,-0.005407752990722656,0.00377349853515625,L13H18,fact1_mother,head,L19H16,K,coverage_route
-0.007798385620117187,0.008043289184570312,-0.0059967041015625,-0.03882598876953125,0.00146484375,0.85,0.0,False,below_rule,434:fact1_mother:head:624:V,noise,20,-0.007798385620117187,-0.012174272537231445,-0.004393367767333986,L13H18,fact1_mother,head,L19H16,V,coverage_route
0.002690696716308594,0.005538368225097656,0.00339508056640625,-0.015842437744140625,0.01544952392578125,0.75,0.0,False,below_rule,434:fact1_mother:head:630:K,noise,20,0.002690696716308594,-0.0003200531005859375,0.0054935550689697256,L13H18,fact1_mother,head,L19H22,K,coverage_route
-4.8828125e-05,0.00185394287109375,-0.000263214111328125,-0.0047607421875,0.00444793701171875,0.55,0.0,False,below_rule,434:fact1_mother:head:630:V,noise,20,-4.8828125e-05,-0.0010959625244140625,0.0009830665588378888,L13H18,fact1_mother,head,L19H22,V,coverage_route
3.01361083984375e-05,0.0034450531005859376,0.000701904296875,-0.0152130126953125,0.00725555419921875,0.6,0.0,False,below_rule,434:fact1_mother:head:641:K,noise,20,3.01361083984375e-05,-0.002245349884033203,0.001961517333984375,L13H18,fact1_mother,head,L20H1,K,coverage_route
-0.004296684265136718,0.004620170593261719,-0.003814697265625,-0.014797210693359375,0.00164031982421875,0.85,0.0,False,below_rule,434:fact1_mother:head:641:V,noise,20,-0.004296684265136718,-0.006014828681945801,-0.002716975212097172,L13H18,fact1_mother,head,L20H1,V,coverage_route
0.0024494171142578126,0.008516311645507812,0.002685546875,-0.0150299072265625,0.0205078125,0.55,0.0,False,below_rule,434:fact1_mother:head:678:K,noise,20,0.0024494171142578126,-0.0019394683837890623,0.006912670135498042,L13H18,fact1_mother,head,L21H6,K,coverage_route
-0.0004718780517578125,0.0019763946533203126,-0.0009765625,-0.004150390625,0.0027008056640625,0.6,0.0,False,below_rule,434:fact1_mother:head:678:V,noise,20,-0.0004718780517578125,-0.0013912296295166015,0.0004829502105712882,L13H18,fact1_mother,head,L21H6,V,coverage_route
0.00405120849609375,0.02672882080078125,0.00403594970703125,-0.1070404052734375,0.07048797607421875,0.55,0.05,False,below_rule,434:fact1_mother:head:690:K,noise,20,0.00405120849609375,-0.01310908317565918,0.020249328613281204,L13H18,fact1_mother,head,L21H18,K,coverage_route
0.00035266876220703126,0.0022565841674804686,0.000244140625,-0.00537109375,0.00653076171875,0.6,0.0,False,below_rule,434:fact1_mother:head:690:V,noise,20,0.00035266876220703126,-0.0008804559707641602,0.0016023635864257813,L13H18,fact1_mother,head,L21H18,V,coverage_route
7.781982421875e-05,0.002315521240234375,-0.000152587890625,-0.00439453125,0.00504302978515625,0.45,0.0,False,below_rule,434:fact1_mother:head:695:K,noise,20,7.781982421875e-05,-0.0011013317108154296,0.001300811767578125,L13H18,fact1_mother,head,L21H23,K,coverage_route
0.0009145736694335938,0.002200889587402344,0.0019378662109375,-0.00274658203125,0.00439453125,0.65,0.0,False,below_rule,434:fact1_mother:head:695:V,noise,20,0.0009145736694335938,-7.536411285400388e-05,0.0018709182739257812,L13H18,fact1_mother,head,L21H23,V,coverage_route
0.017375087738037108,0.022998714447021486,0.013824462890625,-0.0185546875,0.05822563171386719,0.7,0.0,False,below_rule,434:fact1_mother:head:709:K,noise,20,0.017375087738037108,0.007419545650482178,0.027917308807373045,L13H18,fact1_mother,head,L22H5,K,coverage_route
0.0006541252136230469,0.002149677276611328,0.00030517578125,-0.00543975830078125,0.00555419921875,0.6,0.0,False,below_rule,434:fact1_mother:head:709:V,noise,20,0.0006541252136230469,-0.0005291008949279785,0.0018309712409973135,L13H18,fact1_mother,head,L22H5,V,coverage_route
-0.000164031982421875,0.004447174072265625,0.001251220703125,-0.0142822265625,0.011749267578125,0.35,0.0,False,below_rule,434:fact1_mother:head:751:K,noise,20,-0.000164031982421875,-0.0029073143005371093,0.0023975753784179652,L13H18,fact1_mother,head,L23H15,K,coverage_route
-0.006139373779296875,0.0073455810546875,-0.0069580078125,-0.01611328125,0.01004791259765625,0.9,0.0,False,below_rule,434:fact1_mother:head:751:V,noise,20,-0.006139373779296875,-0.008555994033813477,-0.0034579753875732464,L13H18,fact1_mother,head,L23H15,V,coverage_route
0.004845809936523437,0.010972213745117188,1.52587890625e-05,-0.0143585205078125,0.05716705322265625,0.5,0.0,False,below_rule,434:fact1_mother:head:787:K,noise,20,0.004845809936523437,-0.0014667987823486328,0.012450227737426739,L13H18,fact1_mother,head,L24H19,K,coverage_route
-8.068084716796874e-05,0.0012289047241210937,0.0002288818359375,-0.003353118896484375,0.0019378662109375,0.4,0.0,False,below_rule,434:fact1_mother:head:787:V,noise,20,-8.068084716796874e-05,-0.000752267837524414,0.00055084228515625,L13H18,fact1_mother,head,L24H19,V,coverage_route
6.999969482421876e-05,0.0014963150024414062,-0.000244140625,-0.00347900390625,0.004150390625,0.4,0.0,False,below_rule,434:fact1_mother:head:817:K,noise,20,6.999969482421876e-05,-0.0007175493240356445,0.0008979845046997066,L13H18,fact1_mother,head,L25H17,K,coverage_route
0.0003398895263671875,0.0009296417236328125,0.000396728515625,-0.00235748291015625,0.0030517578125,0.65,0.0,False,below_rule,434:fact1_mother:head:817:V,noise,20,0.0003398895263671875,-0.0001583099365234375,0.000841522216796875,L13H18,fact1_mother,head,L25H17,V,coverage_route
0.0003246307373046875,0.0012866973876953125,2.6702880859375e-05,-0.00220489501953125,0.00390625,0.5,0.0,False,below_rule,434:fact1_mother:head:855:K,noise,20,0.0003246307373046875,-0.000337982177734375,0.0010490512847900382,L13H18,fact1_mother,head,L26H23,K,coverage_route
-0.00104522705078125,0.00169525146484375,-0.000896453857421875,-0.0066986083984375,0.002288818359375,0.8,0.0,False,below_rule,434:fact1_mother:head:855:V,noise,20,-0.00104522705078125,-0.001953125,-0.00020750999450683675,L13H18,fact1_mother,head,L26H23,V,coverage_route
0.0024512290954589845,0.01901845932006836,0.0045166015625,-0.03334808349609375,0.0587158203125,0.65,0.0,False,below_rule,434:fact1_mother:head:870:K,noise,20,0.0024512290954589845,-0.007597341537475585,0.013193151950836179,L13H18,fact1_mother,head,L27H6,K,coverage_route
-0.000481414794921875,0.002227020263671875,4.57763671875e-05,-0.006591796875,0.0040283203125,0.5,0.0,False,below_rule,434:fact1_mother:head:870:V,noise,20,-0.000481414794921875,-0.0017398929595947266,0.00070648193359375,L13H18,fact1_mother,head,L27H6,V,coverage_route
-7.05718994140625e-06,0.0009649276733398437,0.00019073486328125,-0.0038604736328125,0.001953125,0.4,0.0,False,below_rule,434:fact1_mother:head:973:K,noise,20,-7.05718994140625e-06,-0.000614166259765625,0.0005285263061523438,L13H18,fact1_mother,head,L30H13,K,coverage_route
0.0001682281494140625,0.0007053375244140625,0.00019073486328125,-0.001617431640625,0.0018310546875,0.55,0.0,False,below_rule,434:fact1_mother:head:973:V,noise,20,0.0001682281494140625,-0.000223541259765625,0.00054931640625,L13H18,fact1_mother,head,L30H13,V,coverage_route
-0.0017332077026367188,0.015513038635253907,-0.0010528564453125,-0.04345703125,0.04520416259765625,0.55,0.0,False,below_rule,434:fact1_mother:head:978:K,noise,20,-0.0017332077026367188,-0.010669002532958985,0.007515950202941891,L13H18,fact1_mother,head,L30H18,K,coverage_route
-0.0001850128173828125,0.0008968353271484375,0.000102996826171875,-0.0034332275390625,0.0020751953125,0.4,0.0,False,below_rule,434:fact1_mother:head:978:V,noise,20,-0.0001850128173828125,-0.0007671451568603515,0.00033837318420410075,L13H18,fact1_mother,head,L30H18,V,coverage_route
-0.004339790344238282,0.013951301574707031,-0.00592041015625,-0.03125,0.02679443359375,0.7,0.0,False,below_rule,434:fact1_mother:mlp:13:,noise,20,-0.004339790344238282,-0.01102487564086914,0.002685546875,L13H18,fact1_mother,mlp,13,,coverage_route
-0.004147529602050781,0.02056293487548828,0.0023040771484375,-0.05107879638671875,0.05914306640625,0.45,0.0,False,below_rule,434:fact1_mother:mlp:14:,noise,20,-0.004147529602050781,-0.015400195121765138,0.007480330467224114,L13H18,fact1_mother,mlp,14,,coverage_route
0.0003597259521484375,0.0031368255615234373,0.00023651123046875,-0.0079345703125,0.0084228515625,0.5,0.0,False,below_rule,434:fact3_mother:head:513:K,noise,20,0.0003597259521484375,-0.0013611030578613282,0.0020473480224609377,L13H18,fact3_mother,head,L16H1,K,coverage_route
0.0011354446411132812,0.002380180358886719,0.0015869140625,-0.0029296875,0.0052490234375,0.6,0.0,False,below_rule,434:fact3_mother:head:513:V,noise,20,0.0011354446411132812,5.435466766357422e-05,0.0021972846984863264,L13H18,fact3_mother,head,L16H1,V,coverage_route
-0.0008279800415039063,0.002062416076660156,-0.0007476806640625,-0.00616455078125,0.004638671875,0.65,0.0,False,below_rule,434:fact3_mother:head:533:K,noise,20,-0.0008279800415039063,-0.0019084978103637697,0.0002525520324707015,L13H18,fact3_mother,head,L16H21,K,coverage_route
-0.001522064208984375,0.002434539794921875,-0.001739501953125,-0.006103515625,0.0042724609375,0.8,0.0,False,below_rule,434:fact3_mother:head:533:V,noise,20,-0.001522064208984375,-0.002567291259765625,-0.00036925315856933675,L13H18,fact3_mother,head,L16H21,V,coverage_route
-0.0018426895141601563,0.0038751602172851563,0.00028228759765625,-0.0107421875,0.005859375,0.5,0.0,False,below_rule,434:fact3_mother:head:547:K,noise,20,-0.0018426895141601563,-0.003950343132019043,0.00014061450958251578,L13H18,fact3_mother,head,L17H3,K,coverage_route
-0.007117843627929688,0.007545089721679688,-0.0054473876953125,-0.0245361328125,0.00421142578125,0.9,0.0,False,below_rule,434:fact3_mother:head:547:V,noise,20,-0.007117843627929688,-0.010875720977783204,-0.0037788295745849617,L13H18,fact3_mother,head,L17H3,V,coverage_route
-0.00022373199462890624,0.0023515701293945314,-0.0005626678466796875,-0.0054931640625,0.0103302001953125,0.55,0.0,False,below_rule,434:fact3_mother:head:561:K,noise,20,-0.00022373199462890624,-0.0015003299713134766,0.0012914943695068336,L13H18,fact3_mother,head,L17H17,K,coverage_route
0.004971694946289062,0.006201553344726563,0.00482940673828125,-0.0060577392578125,0.0225830078125,0.75,0.0,False,below_rule,434:fact3_mother:head:561:V,noise,20,0.004971694946289062,0.0022067737579345706,0.008076915740966792,L13H18,fact3_mother,head,L17H17,V,coverage_route
-0.0022218704223632814,0.004570198059082031,-0.00214385986328125,-0.0147705078125,0.0089569091796875,0.6,0.0,False,below_rule,434:fact3_mother:head:568:K,noise,20,-0.0022218704223632814,-0.004676847457885742,0.00012247085571288896,L13H18,fact3_mother,head,L17H24,K,coverage_route
0.006913185119628906,0.010834693908691406,0.00687408447265625,-0.0185546875,0.04315185546875,0.75,0.0,False,below_rule,434:fact3_mother:head:568:V,noise,20,0.006913185119628906,0.0017013168334960938,0.012681865692138663,L13H18,fact3_mother,head,L17H24,V,coverage_route
