mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,config_id,direction,families,no_prefix_mean,descriptive_ci_low,descriptive_ci_high,source_head,source_site,receiver_kind,receiver,channel,panel
-0.17153291702270507,0.17153291702270507,-0.16009521484375,-0.3933258056640625,-0.053680419921875,1.0,0.85,True,coherent,545:other_is_token:head:594:V,noise,20,-0.17153291702270507,-0.20939242839813232,-0.1381191396713257,L17H1,other_is_token,head,L18H18,V,control
-0.0682107925415039,0.0682107925415039,-0.0595550537109375,-0.1985015869140625,-0.009002685546875,1.0,0.25,False,below_rule,545:other_is_token:head:595:V,noise,20,-0.0682107925415039,-0.08963294982910157,-0.0493339490890503,L17H1,other_is_token,head,L18H19,V,control
0.19069957733154297,0.19069957733154297,0.1819305419921875,0.0768585205078125,0.4420166015625,1.0,0.95,True,coherent,545:other_is_token:head:600:V,noise,20,0.19069957733154297,0.16014967918395998,0.22701368331909177,L17H1,other_is_token,head,L18H24,V,control
-0.21924171447753907,0.21924171447753907,-0.20969390869140625,-0.5565948486328125,-0.0663604736328125,1.0,0.7,True,coherent,545:other_mother:head:594:V,noise,20,-0.21924171447753907,-0.2804062080383301,-0.16478336334228516,L17H1,other_mother,head,L18H18,V,control
-0.04884164333343506,0.04884164333343506,-0.04931640625,-0.09564208984375,-0.0068359375,1.0,0.0,False,below_rule,545:other_mother:head:595:V,noise,20,-0.04884164333343506,-0.05999167501926422,-0.0379012680053711,L17H1,other_mother,head,L18H19,V,control
0.3989603042602539,0.3989603042602539,0.37628173828125,0.18963623046875,0.757080078125,1.0,1.0,True,coherent,545:other_mother:head:600:V,noise,20,0.3989603042602539,0.3378144693374634,0.4659752655029297,L17H1,other_mother,head,L18H24,V,control
0.017962837219238283,0.017962837219238283,0.013286590576171875,0.00091552734375,0.0499267578125,1.0,0.0,False,below_rule,545:other_mother:head:641:V,noise,20,0.017962837219238283,0.012687110900878906,0.02381803512573242,L17H1,other_mother,head,L20H1,V,control
-0.1824352264404297,0.1824352264404297,-0.180908203125,-0.31573486328125,-0.06927490234375,1.0,0.85,True,coherent,545:other_mother:head:709:V,noise,20,-0.1824352264404297,-0.21110891342163088,-0.15447617530822758,L17H1,other_mother,head,L22H5,V,control
-0.05528812408447266,0.05631809234619141,-0.0523529052734375,-0.12469482421875,0.0062103271484375,0.85,0.2,False,below_rule,545:other_mother:head:870:V,noise,20,-0.05528812408447266,-0.07438677310943603,-0.03643335819244385,L17H1,other_mother,head,L27H6,V,control
-0.3716700553894043,0.3716700553894043,-0.38031673431396484,-0.6132659912109375,-0.1475677490234375,1.0,1.0,True,coherent,545:other_period:head:594:V,noise,20,-0.3716700553894043,-0.4310037326812744,-0.31310474157333373,L17H1,other_period,head,L18H18,V,control
-0.16914215087890624,0.16914215087890624,-0.14434814453125,-0.418212890625,-0.02685546875,1.0,0.7,True,coherent,545:other_period:head:595:V,noise,20,-0.16914215087890624,-0.21364001274108887,-0.12806756973266603,L17H1,other_period,head,L18H19,V,control
0.0001697540283203125,0.0016323089599609374,-0.000102996826171875,-0.0029296875,0.0056304931640625,0.45,0.0,False,below_rule,545:query_is_token:head:576:V,noise,20,0.0001697540283203125,-0.00072174072265625,0.0011398410797119132,L17H1,query_is_token,head,L18H0,V,control
-0.00030841827392578123,0.0015718460083007813,3.0517578125e-05,-0.004505157470703125,0.003082275390625,0.5,0.0,False,below_rule,545:query_is_token:head:582:V,noise,20,-0.00030841827392578123,-0.0012096405029296876,0.0005453109741210937,L17H1,query_is_token,head,L18H6,V,control
9.765625e-05,0.00246734619140625,0.000518798828125,-0.004486083984375,0.0048828125,0.55,0.0,False,below_rule,545:query_is_token:head:583:V,noise,20,9.765625e-05,-0.0011623573303222656,0.001326751708984375,L17H1,query_is_token,head,L18H7,V,control
-0.000273895263671875,0.001207733154296875,0.0001220703125,-0.00408935546875,0.00263214111328125,0.5,0.0,False,below_rule,545:query_is_token:head:584:V,noise,20,-0.000273895263671875,-0.00095672607421875,0.0003624153137207015,L17H1,query_is_token,head,L18H8,V,control
-0.00019989013671875,0.00186920166015625,1.52587890625e-05,-0.00634765625,0.0045318603515625,0.45,0.0,False,below_rule,545:query_is_token:head:586:V,noise,20,-0.00019989013671875,-0.00138092041015625,0.000898017883300778,L17H1,query_is_token,head,L18H10,V,control
1.033708882331848,1.033708882331848,1.138845443725586,0.405059814453125,1.7470703125,1.0,1.0,True,coherent,545:query_is_token:head:594:KV,noise,20,1.033708882331848,0.8596288204193115,1.2085620909929276,L17H1,query_is_token,head,L18H18,KV,P1
0.954924201965332,0.954924201965332,0.8500308990478516,0.2681884765625,2.087158203125,1.0,1.0,True,coherent,545:query_is_token:head:595:KV,noise,20,0.954924201965332,0.7792559862136841,1.1467254877090456,L17H1,query_is_token,head,L18H19,KV,P1
-0.30656487941741944,0.30656487941741944,-0.298675537109375,-0.42021751403808594,-0.14679479598999023,1.0,1.0,True,coherent,545:query_is_token:head:600:KV,noise,20,-0.30656487941741944,-0.3411086428165436,-0.270865632891655,L17H1,query_is_token,head,L18H24,KV,P1
0.0010768890380859375,0.0021572113037109375,0.0013427734375,-0.0040283203125,0.004547119140625,0.75,0.0,False,below_rule,545:query_is_token:head:602:V,noise,20,0.0010768890380859375,-9.174346923828107e-06,0.0020496463775634757,L17H1,query_is_token,head,L18H26,V,control
-0.05719547271728516,0.05719547271728516,-0.0421600341796875,-0.11241912841796875,-0.021697998046875,1.0,0.15,False,below_rule,545:query_is_token:head:641:KV,noise,20,-0.05719547271728516,-0.07032310962677002,-0.04534738063812256,L17H1,query_is_token,head,L20H1,KV,P1
0.13968563079833984,0.13968563079833984,0.12273406982421875,0.056243896484375,0.3129425048828125,1.0,0.65,True,coherent,545:query_is_token:head:709:KV,noise,20,0.13968563079833984,0.11092642307281494,0.1731219673156738,L17H1,query_is_token,head,L22H5,KV,P1
-0.007918548583984376,0.007918548583984376,-0.00780487060546875,-0.02448272705078125,-0.00311279296875,1.0,0.0,False,below_rule,545:query_mother:head:577:V,noise,20,-0.007918548583984376,-0.010202808380126953,-0.006050090789794923,L17H1,query_mother,head,L18H1,V,control
-0.0011383056640625,0.002685546875,-0.00104522705078125,-0.007843017578125,0.00360107421875,0.65,0.0,False,below_rule,545:query_mother:head:593:V,noise,20,-0.0011383056640625,-0.0025489997863769533,0.00021974563598632646,L17H1,query_mother,head,L18H17,V,control
1.326185703277588,1.326185703277588,1.3216934204101562,0.5098876953125,2.510467529296875,1.0,1.0,True,coherent,545:query_mother:head:594:KV,noise,20,1.326185703277588,1.0776177835464478,1.583306858539581,L17H1,query_mother,head,L18H18,KV,P1
0.7728560447692872,0.7728560447692872,0.5902900695800781,0.2549285888671875,1.9635543823242188,1.0,1.0,True,coherent,545:query_mother:head:595:KV,noise,20,0.7728560447692872,0.5760009574890137,0.9903219389915465,L17H1,query_mother,head,L18H19,KV,P1
-0.5166877746582031,0.5166877746582031,-0.51800537109375,-0.95843505859375,-0.30626678466796875,1.0,1.0,True,coherent,545:query_mother:head:600:KV,noise,20,-0.5166877746582031,-0.5888507318496704,-0.45087547779083254,L17H1,query_mother,head,L18H24,KV,P1
0.05064125061035156,0.05064125061035156,0.04638671875,0.0262451171875,0.1048736572265625,1.0,0.05,False,below_rule,545:query_mother:head:601:V,noise,20,0.05064125061035156,0.042515711784362795,0.05967926502227783,L17H1,query_mother,head,L18H25,V,control
0.001355743408203125,0.003185272216796875,0.0013275146484375,-0.00506591796875,0.01992034912109375,0.6,0.0,False,below_rule,545:query_mother:head:602:V,noise,20,0.001355743408203125,-0.0005367565155029296,0.003805170059204101,L17H1,query_mother,head,L18H26,V,control
-0.00023212432861328126,0.0024385452270507812,-0.00054931640625,-0.0054931640625,0.005859375,0.55,0.0,False,below_rule,545:query_mother:head:606:V,noise,20,-0.00023212432861328126,-0.0014514970779418946,0.0010154914855957013,L17H1,query_mother,head,L18H30,V,control
-0.00030231475830078125,0.0011629104614257813,-0.000133514404296875,-0.00494384765625,0.002044677734375,0.55,0.0,False,below_rule,545:query_mother:head:607:V,noise,20,-0.00030231475830078125,-0.0010250234603881836,0.00032825469970703124,L17H1,query_mother,head,L18H31,V,control
-0.13501911163330077,0.13501911163330077,-0.1177215576171875,-0.3182525634765625,-0.048370361328125,1.0,0.6,True,coherent,545:query_mother:head:624:KV,noise,20,-0.13501911163330077,-0.17117502212524413,-0.1017976760864258,L17H1,query_mother,head,L19H16,KV,P1
-0.24404373168945312,0.24404373168945312,-0.19451904296875,-0.65484619140625,-0.0328369140625,1.0,0.75,True,coherent,545:query_mother:head:641:KV,noise,20,-0.24404373168945312,-0.32798328876495364,-0.16786488056182863,L17H1,query_mother,head,L20H1,KV,P1
-0.00044765472412109373,0.0016874313354492188,-0.000518798828125,-0.0039215087890625,0.00319671630859375,0.65,0.0,False,below_rule,545:query_mother:head:655:V,noise,20,-0.00044765472412109373,-0.0013155174255371094,0.0004123783111572257,L17H1,query_mother,head,L20H15,V,control
4.99725341796875e-05,0.0013828277587890625,0.000518798828125,-0.00567626953125,0.00274658203125,0.65,0.0,False,below_rule,545:query_mother:head:668:V,noise,20,4.99725341796875e-05,-0.000820159912109375,0.0008087253570556632,L17H1,query_mother,head,L20H28,V,control
-3.0517578125e-05,0.001259613037109375,-8.7738037109375e-05,-0.0037689208984375,0.0024566650390625,0.55,0.0,False,below_rule,545:query_mother:head:705:V,noise,20,-3.0517578125e-05,-0.0007129764556884766,0.0006244659423828125,L17H1,query_mother,head,L22H1,V,control
0.8627325057983398,0.8627325057983398,0.7595062255859375,0.38238525390625,1.9592208862304688,1.0,1.0,True,coherent,545:query_mother:head:709:KV,noise,20,0.8627325057983398,0.7114805030822754,1.0430541944503782,L17H1,query_mother,head,L22H5,KV,P1
0.0001255035400390625,0.0015506744384765625,9.918212890625e-05,-0.0027313232421875,0.003997802734375,0.5,0.0,False,below_rule,545:query_mother:head:733:V,noise,20,0.0001255035400390625,-0.0006656742095947266,0.0009571170806884757,L17H1,query_mother,head,L22H29,V,control
0.38215789794921873,0.4038822174072266,0.37660980224609375,-0.1239166259765625,1.16455078125,0.85,0.75,True,coherent,545:query_mother:head:870:KV,noise,20,0.38215789794921873,0.2390445947647095,0.5301842212677003,L17H1,query_mother,head,L27H6,KV,P1
0.0005586624145507812,0.0009355545043945312,0.000518798828125,-0.00140380859375,0.002593994140625,0.65,0.0,False,below_rule,545:query_mother:head:878:V,noise,20,0.0005586624145507812,0.00011633396148681642,0.001013197898864745,L17H1,query_mother,head,L27H14,V,control
0.0002063751220703125,0.0011600494384765626,-0.00017547607421875,-0.0020751953125,0.004364013671875,0.45,0.0,False,below_rule,545:query_mother:head:884:V,noise,20,0.0002063751220703125,-0.0004078006744384766,0.0009018039703369132,L17H1,query_mother,head,L27H20,V,control
-0.004605865478515625,0.0050323486328125,-0.004352569580078125,-0.015045166015625,0.00426483154296875,0.95,0.0,False,below_rule,545:query_period:head:577:V,noise,20,-0.004605865478515625,-0.006298866271972656,-0.002984218597412111,L17H1,query_period,head,L18H1,V,control
-0.00045223236083984374,0.0017827987670898438,-0.0001373291015625,-0.00628662109375,0.00391387939453125,0.55,0.0,False,below_rule,545:query_period:head:590:V,noise,20,-0.00045223236083984374,-0.0015011072158813477,0.0005804109573364254,L17H1,query_period,head,L18H14,V,control
1.2767637252807618,1.2767637252807618,1.1294021606445312,0.403076171875,2.7712631225585938,1.0,1.0,True,coherent,545:query_period:head:594:KV,noise,20,1.2767637252807618,1.046529383659363,1.5338938474655146,L17H1,query_period,head,L18H18,KV,P1
0.43513336181640627,0.43513336181640627,0.3446846008300781,0.1233978271484375,1.1001510620117188,1.0,1.0,True,coherent,545:query_period:head:595:KV,noise,20,0.43513336181640627,0.33673734188079835,0.5462477159500122,L17H1,query_period,head,L18H19,KV,P1
-0.2525608062744141,0.2525608062744141,-0.2481689453125,-0.4713611602783203,-0.135711669921875,1.0,1.0,True,coherent,545:query_period:head:600:KV,noise,20,-0.2525608062744141,-0.29411983966827393,-0.2155439829826355,L17H1,query_period,head,L18H24,KV,P1
0.03689117431640625,0.03689117431640625,0.03537750244140625,0.015838623046875,0.066864013671875,1.0,0.0,False,below_rule,545:query_period:head:601:V,noise,20,0.03689117431640625,0.030202407836914063,0.043898105621337884,L17H1,query_period,head,L18H25,V,control
-0.00046520233154296876,0.002044486999511719,-0.00128173828125,-0.0035400390625,0.004669189453125,0.7,0.0,False,below_rule,545:query_period:head:607:V,noise,20,-0.00046520233154296876,-0.001427469253540039,0.0005853748321533194,L17H1,query_period,head,L18H31,V,control
3.433163642883301,3.433163642883301,3.456512451171875,1.7938232421875,5.301445007324219,1.0,1.0,True,coherent,545:query_writer_union:head:594:V,noise,20,3.433163642883301,3.031898317337036,3.8404416465759272,L17H1,query_writer_union,head,L18H18,V,P1
2.1328960418701173,2.1328960418701173,1.875396728515625,0.874542236328125,3.771984100341797,1.0,1.0,True,coherent,545:query_writer_union:head:595:V,noise,20,2.1328960418701173,1.8286335706710817,2.453786964416504,L17H1,query_writer_union,head,L18H19,V,P1
-1.0594715118408202,1.0594715118408202,-1.0048770904541016,-1.9302978515625,-0.614532470703125,1.0,1.0,True,coherent,545:query_writer_union:head:600:V,noise,20,-1.0594715118408202,-1.1980285787582396,-0.9357931184768677,L17H1,query_writer_union,head,L18H24,V,P1
-0.25872230529785156,0.25872230529785156,-0.192352294921875,-0.6401596069335938,-0.10382080078125,1.0,1.0,True,coherent,545:query_writer_union:head:624:V,noise,20,-0.25872230529785156,-0.3256818151473999,-0.19865853786468507,L17H1,query_writer_union,head,L19H16,V,P1
-0.6319578170776368,0.6319578170776368,-0.5164031982421875,-1.34906005859375,-0.143218994140625,1.0,1.0,True,coherent,545:query_writer_union:head:641:V,noise,20,-0.6319578170776368,-0.8012679433822633,-0.47215547084808374,L17H1,query_writer_union,head,L20H1,V,P1
0.9547001838684082,0.9547001838684082,0.919189453125,0.4827880859375,1.854604721069336,1.0,1.0,True,coherent,545:query_writer_union:head:709:V,noise,20,0.9547001838684082,0.8103696155548096,1.119527711868286,L17H1,query_writer_union,head,L22H5,V,P1
0.332496190071106,0.3835655927658081,0.3734130859375,-0.243896484375,1.14697265625,0.8,0.8,True,coherent,545:query_writer_union:head:870:V,noise,20,0.332496190071106,0.18330563366413116,0.48644461333751665,L17H1,query_writer_union,head,L27H6,V,P1
0.011375141143798829,0.1668004035949707,-0.052051544189453125,-0.2354736328125,0.5517330169677734,0.45,0.65,True,heterogeneous,545:query_writer_union:mlp:17:,noise,20,0.011375141143798829,-0.07497842788696288,0.1096979546546935,L17H1,query_writer_union,mlp,17,,P1
-0.0006319046020507813,0.0017602920532226562,-0.0005397796630859375,-0.003997802734375,0.00323486328125,0.65,0.0,False,below_rule,568:colon:head:695:K,noise,20,-0.0006319046020507813,-0.001522083282470703,0.00025768756866455033,L17H24,colon,head,L21H23,K,P3
0.10093994140625,0.10093994140625,0.0768890380859375,0.0179443359375,0.305938720703125,1.0,0.35,True,coherent,568:colon:head:695:V,noise,20,0.10093994140625,0.07595824241638184,0.13103602409362794,L17H24,colon,head,L21H23,V,P3
-0.015924835205078126,0.018732452392578126,-0.00920867919921875,-0.13800048828125,0.0106201171875,0.75,0.05,False,below_rule,594:colon:head:695:K,noise,20,-0.015924835205078126,-0.0312314510345459,-0.005560960769653329,L18H18,colon,head,L21H23,K,P3
0.3145038843154907,0.3145038843154907,0.23107147216796875,0.07159423828125,0.8277130126953125,1.0,0.9,True,coherent,594:colon:head:695:V,noise,20,0.3145038843154907,0.22651927471160888,0.41342987120151503,L18H18,colon,head,L21H23,V,P3
-0.02781362533569336,0.02900533676147461,-0.0247802734375,-0.067535400390625,0.0119171142578125,0.95,0.0,False,below_rule,594:colon:head:817:K,noise,20,-0.02781362533569336,-0.03679613828659058,-0.019003183841705323,L18H18,colon,head,L25H17,K,P3
0.2729996681213379,0.2729996681213379,0.24816131591796875,0.123504638671875,0.487091064453125,1.0,1.0,True,coherent,594:colon:head:817:V,noise,20,0.2729996681213379,0.22818736314773558,0.318709876537323,L18H18,colon,head,L25H17,V,P3
0.000677490234375,0.0016510009765625,0.001247406005859375,-0.003631591796875,0.00537109375,0.75,0.0,False,below_rule,594:colon:head:885:Q,noise,20,0.000677490234375,-0.00016633033752441406,0.0015060615539550764,L18H18,colon,head,L27H21,Q,control
-0.0019193649291992187,0.0031324386596679687,-0.0022945404052734375,-0.01006317138671875,0.00634765625,0.75,0.0,False,below_rule,594:colon:head:895:Q,noise,20,-0.0019193649291992187,-0.003386697769165039,-0.0003714847564697324,L18H18,colon,head,L27H31,Q,control
0.000194549560546875,0.003147125244140625,-8.392333984375e-05,-0.006622314453125,0.0131683349609375,0.4,0.0,False,below_rule,594:colon:head:960:Q,noise,20,0.000194549560546875,-0.0015895938873291015,0.0022064495086669897,L18H18,colon,head,L30H0,Q,control
0.00024814605712890624,0.0010000228881835937,0.000579833984375,-0.0019378662109375,0.001678466796875,0.6,0.0,False,below_rule,594:colon:head:976:Q,noise,20,0.00024814605712890624,-0.0002506446838378906,0.0007198333740234375,L18H18,colon,head,L30H16,Q,control
-0.000337982177734375,0.004634857177734375,3.0517578125e-05,-0.00830078125,0.008880615234375,0.5,0.0,False,below_rule,594:query_sentence:mlp:19:,noise,20,-0.000337982177734375,-0.0026760101318359375,0.001939439773559566,L18H18,query_sentence,mlp,19,,control
3.54766845703125e-05,0.0014209747314453125,-0.0002593994140625,-0.00225830078125,0.0032196044921875,0.4,0.0,False,below_rule,595:colon:head:651:Q,noise,20,3.54766845703125e-05,-0.0006794071197509765,0.0007831573486328125,L18H19,colon,head,L20H11,Q,control
-0.0005779266357421875,0.0017375946044921875,-0.000274658203125,-0.00579833984375,0.003173828125,0.55,0.0,False,below_rule,595:colon:head:670:Q,noise,20,-0.0005779266357421875,-0.0015389060974121092,0.0003421783447265625,L18H19,colon,head,L20H30,Q,control
-0.00010223388671875,0.00161285400390625,0.000232696533203125,-0.00341796875,0.0047607421875,0.4,0.0,False,below_rule,595:colon:head:680:KV,noise,20,-0.00010223388671875,-0.0009548282623291016,0.0008083438873291007,L18H19,colon,head,L21H8,KV,control
0.00017490386962890626,0.0014245986938476562,0.00018310546875,-0.0039825439453125,0.00408935546875,0.5,0.0,False,below_rule,595:colon:head:694:KV,noise,20,0.00017490386962890626,-0.0006206607818603515,0.0009645605087280261,L18H19,colon,head,L21H22,KV,control
-0.0117950439453125,0.016306304931640626,-0.007091522216796875,-0.0989532470703125,0.015625,0.65,0.0,False,below_rule,595:colon:head:695:K,noise,20,-0.0117950439453125,-0.023609943389892578,-0.002863664627075198,L18H19,colon,head,L21H23,K,P3
0.42889927625656127,0.42889927625656127,0.42246901988983154,0.111785888671875,1.0707244873046875,1.0,1.0,True,coherent,595:colon:head:695:V,noise,20,0.42889927625656127,0.3259119033813477,0.5424013999104499,L18H19,colon,head,L21H23,V,P3
-0.000913238525390625,0.001685333251953125,-0.00029754638671875,-0.00811767578125,0.00347900390625,0.6,0.0,False,below_rule,595:colon:head:804:KV,noise,20,-0.000913238525390625,-0.0019958686828613283,7.631301879882645e-05,L18H19,colon,head,L25H4,KV,control
-0.029567146301269533,0.03155994415283203,-0.029882431030273438,-0.0825653076171875,0.019927978515625,0.95,0.0,False,below_rule,595:colon:head:817:K,noise,20,-0.029567146301269533,-0.039011964797973635,-0.020315165519714372,L18H19,colon,head,L25H17,K,P3
0.3448635101318359,0.3448635101318359,0.32183837890625,0.1234130859375,0.697021484375,1.0,1.0,True,coherent,595:colon:head:817:V,noise,20,0.3448635101318359,0.2817770433425903,0.41084854602813714,L18H19,colon,head,L25H17,V,P3
2.079010009765625e-05,0.0013608932495117188,0.00034332275390625,-0.002655029296875,0.002685546875,0.55,0.0,False,below_rule,595:colon:head:831:KV,noise,20,2.079010009765625e-05,-0.0006622505187988281,0.0007192659378051754,L18H19,colon,head,L25H31,KV,control
0.0002197265625,0.001102447509765625,0.0,-0.00244140625,0.00274658203125,0.45,0.0,False,below_rule,595:colon:head:867:Q,noise,20,0.0002197265625,-0.00035973548889160154,0.0008239936828613265,L18H19,colon,head,L27H3,Q,control
-0.0006616592407226562,0.004553413391113282,0.0001678466796875,-0.01605224609375,0.0167999267578125,0.4,0.0,False,below_rule,595:colon:head:873:Q,noise,20,-0.0006616592407226562,-0.0035001897811889645,0.0022217464447021424,L18H19,colon,head,L27H9,Q,control
0.006639671325683594,0.010732078552246093,0.00506591796875,-0.02508544921875,0.0419769287109375,0.75,0.0,False,below_rule,595:query_sentence:head:695:KV,noise,20,0.006639671325683594,0.0010381650924682617,0.012296204566955557,L18H19,query_sentence,head,L21H23,KV,control
-0.0010358810424804688,0.0021696090698242188,-0.00029754638671875,-0.0062255859375,0.0029754638671875,0.55,0.0,False,below_rule,595:query_sentence:head:817:KV,noise,20,-0.0010358810424804688,-0.0021722841262817386,6.142616271972573e-05,L18H19,query_sentence,head,L25H17,KV,control
-0.0002628326416015625,0.004071426391601562,-0.0012054443359375,-0.007354736328125,0.01715087890625,0.6,0.0,False,below_rule,595:query_sentence:mlp:19:,noise,20,-0.0002628326416015625,-0.0024376487731933593,0.0023384475708007777,L18H19,query_sentence,mlp,19,,control
-0.0009441375732421875,0.004702377319335938,-0.0009613037109375,-0.01629638671875,0.01654052734375,0.55,0.0,False,below_rule,624:colon:head:695:K,noise,20,-0.0009441375732421875,-0.0037540435791015626,0.0019260597229003888,L19H16,colon,head,L21H23,K,P3
-0.13382629156112671,0.13382629156112671,-0.1325531005859375,-0.4227447509765625,-0.02691650390625,1.0,0.6,True,coherent,624:colon:head:695:V,noise,20,-0.13382629156112671,-0.1791186770796776,-0.09493658781051637,L19H16,colon,head,L21H23,V,P3
0.0033273696899414062,0.009457588195800781,0.000518798828125,-0.017578125,0.0264129638671875,0.5,0.0,False,below_rule,641:colon:head:695:K,noise,20,0.0033273696899414062,-0.0016521501541137695,0.008543782234191893,L20H1,colon,head,L21H23,K,P3
-0.2679756164550781,0.2679756164550781,-0.23292922973632812,-1.131103515625,-0.0445404052734375,1.0,0.8,True,coherent,641:colon:head:695:V,noise,20,-0.2679756164550781,-0.3844902515411377,-0.1790565776824952,L20H1,colon,head,L21H23,V,P3
0.020593142509460448,0.0218794584274292,0.0155792236328125,-0.0122528076171875,0.11223602294921875,0.9,0.05,False,below_rule,641:colon:head:817:K,noise,20,0.020593142509460448,0.011512541770935058,0.03271396636962889,L20H1,colon,head,L25H17,K,P3
-0.1794191360473633,0.1794191360473633,-0.1545867919921875,-0.5023574829101562,-0.03521728515625,1.0,0.75,True,coherent,641:colon:head:817:V,noise,20,-0.1794191360473633,-0.2293477487564087,-0.13564353942871102,L20H1,colon,head,L25H17,V,P3
