config_id,direction,query_first,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification
545:query_is_token:head:583:V,noise,True,20,0.00015411376953125,0.0028289794921875,0.00067901611328125,-0.0076904296875,0.00848388671875,0.55,0.0,False,below_rule
545:query_is_token:head:584:V,noise,False,20,-0.000409698486328125,0.002391815185546875,-0.0008544921875,-0.00439453125,0.005859375,0.7,0.0,False,below_rule
545:query_is_token:head:584:V,noise,True,20,-0.000138092041015625,0.001851654052734375,0.0,-0.0067138671875,0.00341796875,0.4,0.0,False,below_rule
545:query_is_token:head:586:V,noise,False,20,-0.00071258544921875,0.00257110595703125,0.00018310546875,-0.0059814453125,0.0048828125,0.5,0.0,False,below_rule
545:query_is_token:head:586:V,noise,True,20,0.00031280517578125,0.00274810791015625,0.0001373291015625,-0.0078125,0.0068359375,0.5,0.0,False,below_rule
545:query_is_token:head:594:KV,noise,False,20,0.8714000701904296,0.8714000701904296,0.840301513671875,0.19854736328125,2.1273193359375,1.0,1.0,True,coherent
545:query_is_token:head:594:KV,noise,True,20,1.1960176944732666,1.1960176944732666,1.2808341979980469,0.41168212890625,1.7940673828125,1.0,1.0,True,coherent
545:query_is_token:head:595:KV,noise,False,20,0.9147430419921875,0.9147430419921875,0.73583984375,0.26361083984375,2.09521484375,1.0,1.0,True,coherent
545:query_is_token:head:595:KV,noise,True,20,0.9951053619384765,0.9951053619384765,0.9588623046875,0.262939453125,2.0791015625,1.0,1.0,True,coherent
545:query_is_token:head:600:KV,noise,False,20,-0.28087363243103025,0.28087363243103025,-0.27484130859375,-0.4903564453125,-0.10595703125,1.0,1.0,True,coherent
545:query_is_token:head:600:KV,noise,True,20,-0.3322561264038086,0.3322561264038086,-0.343505859375,-0.5814208984375,-0.15234375,1.0,1.0,True,coherent
545:query_is_token:head:602:V,noise,False,20,1.373291015625e-05,0.00211029052734375,-0.00042724609375,-0.0048828125,0.005126953125,0.4,0.0,False,below_rule
545:query_is_token:head:602:V,noise,True,20,0.002140045166015625,0.003752899169921875,0.002197265625,-0.0057373046875,0.010498046875,0.7,0.0,False,below_rule
545:query_is_token:head:641:KV,noise,False,20,-0.10247726440429687,0.10247726440429687,-0.07666015625,-0.21923828125,-0.03271484375,1.0,0.35,True,coherent
545:query_is_token:head:641:KV,noise,True,20,-0.011913681030273437,0.013378524780273437,-0.0107421875,-0.0399627685546875,0.01123046875,0.9,0.0,False,below_rule
545:query_is_token:head:709:KV,noise,False,20,0.1546783447265625,0.1546783447265625,0.1287841796875,0.054534912109375,0.34326171875,1.0,0.65,True,coherent
545:query_is_token:head:709:KV,noise,True,20,0.12469291687011719,0.12469291687011719,0.10505294799804688,0.045654296875,0.3080291748046875,1.0,0.65,True,coherent
545:query_mother:head:577:V,noise,False,20,-0.008843994140625,0.008843994140625,-0.007568359375,-0.029296875,-0.001708984375,1.0,0.0,False,below_rule
545:query_mother:head:577:V,noise,True,20,-0.00699310302734375,0.00699310302734375,-0.0067596435546875,-0.0196685791015625,-0.00146484375,1.0,0.0,False,below_rule
545:query_mother:head:593:V,noise,False,20,-0.0006378173828125,0.00274658203125,-0.0008697509765625,-0.005126953125,0.00439453125,0.6,0.0,False,below_rule
545:query_mother:head:593:V,noise,True,20,-0.0016387939453125,0.0035980224609375,-0.0013427734375,-0.01446533203125,0.00579833984375,0.65,0.0,False,below_rule
545:query_mother:head:594:KV,noise,False,20,1.0932586669921875,1.0932586669921875,0.9964752197265625,0.361114501953125,2.34228515625,1.0,1.0,True,coherent
545:query_mother:head:594:KV,noise,True,20,1.5591127395629882,1.5591127395629882,1.2559337615966797,0.521484375,3.75775146484375,1.0,1.0,True,coherent
545:query_mother:head:595:KV,noise,False,20,0.7346271514892578,0.7346271514892578,0.4825439453125,0.14404296875,2.4508056640625,1.0,1.0,True,coherent
545:query_mother:head:595:KV,noise,True,20,0.8110849380493164,0.8110849380493164,0.6823577880859375,0.34417724609375,2.1312103271484375,1.0,1.0,True,coherent
545:query_mother:head:600:KV,noise,False,20,-0.5979438781738281,0.5979438781738281,-0.580078125,-1.3037109375,-0.2941131591796875,1.0,1.0,True,coherent
545:query_mother:head:600:KV,noise,True,20,-0.43543167114257814,0.43543167114257814,-0.4064369201660156,-0.627960205078125,-0.268798828125,1.0,1.0,True,coherent
545:query_mother:head:601:V,noise,False,20,0.04154510498046875,0.04154510498046875,0.03448486328125,0.01519775390625,0.1396484375,1.0,0.05,False,below_rule
545:query_mother:head:601:V,noise,True,20,0.05973739624023437,0.05973739624023437,0.056549072265625,0.033447265625,0.0947265625,1.0,0.0,False,below_rule
545:query_mother:head:602:V,noise,False,20,0.00128326416015625,0.00402984619140625,-0.000732421875,-0.0048828125,0.026123046875,0.45,0.0,False,below_rule
545:query_mother:head:602:V,noise,True,20,0.00142822265625,0.00484619140625,0.002471923828125,-0.006683349609375,0.0137176513671875,0.65,0.0,False,below_rule
545:query_mother:head:606:V,noise,False,20,-0.001477813720703125,0.003137969970703125,-0.0029296875,-0.006591796875,0.005126953125,0.65,0.0,False,below_rule
545:query_mother:head:606:V,noise,True,20,0.0010135650634765625,0.0035243988037109374,0.0014190673828125,-0.008056640625,0.008087158203125,0.65,0.0,False,below_rule
545:query_mother:head:607:V,noise,False,20,-0.00048828125,0.0021331787109375,-0.0013427734375,-0.005859375,0.005859375,0.6,0.0,False,below_rule
545:query_mother:head:607:V,noise,True,20,-0.0001163482666015625,0.0022899627685546873,-0.000213623046875,-0.007904052734375,0.004638671875,0.55,0.0,False,below_rule
545:query_mother:head:624:KV,noise,False,20,-0.14490928649902343,0.14490928649902343,-0.114013671875,-0.348663330078125,-0.03857421875,1.0,0.6,True,coherent
545:query_mother:head:624:KV,noise,True,20,-0.12512893676757814,0.12512893676757814,-0.0688629150390625,-0.3162689208984375,-0.008636474609375,1.0,0.4,True,coherent
545:query_mother:head:641:KV,noise,False,20,-0.44315338134765625,0.44366607666015623,-0.383544921875,-1.2181396484375,0.005126953125,0.95,0.9,True,coherent
545:query_mother:head:641:KV,noise,True,20,-0.04493408203125,0.061834716796875,-0.03857421875,-0.3165283203125,0.05864715576171875,0.75,0.15,False,below_rule
545:query_mother:head:655:V,noise,False,20,-0.000171661376953125,0.001952362060546875,-0.0008544921875,-0.00439453125,0.005615234375,0.6,0.0,False,below_rule
545:query_mother:head:655:V,noise,True,20,-0.0007236480712890625,0.0034061431884765624,-0.00189208984375,-0.00799560546875,0.007568359375,0.6,0.0,False,below_rule
545:query_mother:head:668:V,noise,False,20,-6.1798095703125e-05,0.001988983154296875,0.00045013427734375,-0.0048828125,0.005126953125,0.4,0.0,False,below_rule
545:query_mother:head:668:V,noise,True,20,0.0001617431640625,0.00233154296875,-9.918212890625e-05,-0.0069732666015625,0.00579833984375,0.45,0.0,False,below_rule
545:query_mother:head:705:V,noise,False,20,-0.00080413818359375,0.00198822021484375,-0.0003814697265625,-0.0068359375,0.003662109375,0.65,0.0,False,below_rule
545:query_mother:head:705:V,noise,True,20,0.00074310302734375,0.00189971923828125,0.001678466796875,-0.005828857421875,0.003936767578125,0.65,0.0,False,below_rule
545:query_mother:head:709:KV,noise,False,20,0.7706489562988281,0.7706489562988281,0.67919921875,0.330078125,1.90234375,1.0,1.0,True,coherent
545:query_mother:head:709:KV,noise,True,20,0.9548160552978515,0.9548160552978515,0.8214111328125,0.376708984375,2.0160980224609375,1.0,1.0,True,coherent
545:query_mother:head:733:V,noise,False,20,-0.000104522705078125,0.001885223388671875,-0.0009765625,-0.0029296875,0.00390625,0.55,0.0,False,below_rule
545:query_mother:head:733:V,noise,True,20,0.00035552978515625,0.002740478515625,0.00080108642578125,-0.008392333984375,0.00732421875,0.65,0.0,False,below_rule
545:query_mother:head:870:KV,noise,False,20,0.35936737060546875,0.37718963623046875,0.36181640625,-0.07373046875,1.0234375,0.8,0.7,True,coherent
545:query_mother:head:870:KV,noise,True,20,0.40494842529296876,0.4306480407714844,0.3858642578125,-0.198516845703125,1.3193359375,0.85,0.75,True,coherent
545:query_mother:head:878:V,noise,False,20,0.000310516357421875,0.001116180419921875,0.00040435791015625,-0.001953125,0.00244140625,0.6,0.0,False,below_rule
545:query_mother:head:878:V,noise,True,20,0.0008068084716796875,0.0014659881591796875,0.00079345703125,-0.001953125,0.00390625,0.7,0.0,False,below_rule
545:query_mother:head:884:V,noise,False,20,0.0006500244140625,0.0012786865234375,0.0006103515625,-0.001708984375,0.00439453125,0.6,0.0,False,below_rule
545:query_mother:head:884:V,noise,True,20,-0.000237274169921875,0.001892852783203125,0.00018310546875,-0.0078125,0.00433349609375,0.4,0.0,False,below_rule
545:query_period:head:577:V,noise,False,20,-0.002744293212890625,0.003011322021484375,-0.001953125,-0.00830078125,0.0014495849609375,0.8,0.0,False,below_rule
545:query_period:head:577:V,noise,True,20,-0.006467437744140625,0.007175445556640625,-0.00690460205078125,-0.02178955078125,0.007080078125,0.95,0.0,False,below_rule
545:query_period:head:590:V,noise,False,20,-0.000501251220703125,0.002527618408203125,-0.0009765625,-0.005126953125,0.008544921875,0.7,0.0,False,below_rule
545:query_period:head:590:V,noise,True,20,-0.0004032135009765625,0.0025821685791015624,-0.00084686279296875,-0.0096435546875,0.008544921875,0.55,0.0,False,below_rule
545:query_period:head:594:KV,noise,False,20,0.56087646484375,0.56087646484375,0.45379638671875,0.125732421875,1.0400390625,1.0,1.0,True,coherent
545:query_period:head:594:KV,noise,True,20,1.9926509857177734,1.9926509857177734,1.7859420776367188,0.559326171875,4.5054168701171875,1.0,1.0,True,coherent
545:query_period:head:595:KV,noise,False,20,0.1600250244140625,0.1600250244140625,0.1339111328125,0.0208740234375,0.4710693359375,1.0,0.75,True,coherent
545:query_period:head:595:KV,noise,True,20,0.71024169921875,0.71024169921875,0.53936767578125,0.1865234375,1.8116302490234375,1.0,1.0,True,coherent
545:query_period:head:600:KV,noise,False,20,-0.11660728454589844,0.11660728454589844,-0.12469482421875,-0.207275390625,-0.051513671875,1.0,0.6,True,coherent
545:query_period:head:600:KV,noise,True,20,-0.3885143280029297,0.3885143280029297,-0.3927001953125,-0.78546142578125,-0.189697265625,1.0,1.0,True,coherent
545:query_period:head:601:V,noise,False,20,0.0137298583984375,0.0138519287109375,0.014404296875,-0.001220703125,0.029541015625,0.95,0.0,False,below_rule
545:query_period:head:601:V,noise,True,20,0.060052490234375,0.060052490234375,0.057861328125,0.017578125,0.11126708984375,1.0,0.1,False,below_rule
545:query_period:head:607:V,noise,False,20,-0.00102386474609375,0.00261383056640625,0.0003662109375,-0.0087890625,0.00390625,0.45,0.0,False,below_rule
545:query_period:head:607:V,noise,True,20,9.34600830078125e-05,0.0037029266357421877,-0.00020599365234375,-0.00634765625,0.006591796875,0.45,0.0,False,below_rule
545:query_writer_union:head:594:V,noise,False,20,2.2676414489746093,2.2676414489746093,2.0838623046875,0.912841796875,3.7764892578125,1.0,1.0,True,coherent
545:query_writer_union:head:594:V,noise,True,20,4.598685836791992,4.598685836791992,4.318870544433594,2.136474609375,6.9332122802734375,1.0,1.0,True,coherent
545:query_writer_union:head:595:V,noise,False,20,1.6882858276367188,1.6882858276367188,1.69329833984375,0.58544921875,3.0714111328125,1.0,1.0,True,coherent
545:query_writer_union:head:595:V,noise,True,20,2.577506256103516,2.577506256103516,2.4901771545410156,1.16363525390625,4.647239685058594,1.0,1.0,True,coherent
545:query_writer_union:head:600:V,noise,False,20,-1.0271163940429688,1.0271163940429688,-1.001953125,-2.2396240234375,-0.453369140625,1.0,1.0,True,coherent
545:query_writer_union:head:600:V,noise,True,20,-1.0918266296386718,1.0918266296386718,-1.08197021484375,-1.6209716796875,-0.70166015625,1.0,1.0,True,coherent
545:query_writer_union:head:624:V,noise,False,20,-0.2298717498779297,0.2298717498779297,-0.19268798828125,-0.69677734375,-0.0400390625,1.0,0.8,True,coherent
545:query_writer_union:head:624:V,noise,True,20,-0.28757286071777344,0.28757286071777344,-0.19329833984375,-0.74517822265625,-0.1160888671875,1.0,1.0,True,coherent
545:query_writer_union:head:641:V,noise,False,20,-0.8793197631835937,0.8793197631835937,-0.71484375,-2.4061279296875,-0.13134765625,1.0,1.0,True,coherent
545:query_writer_union:head:641:V,noise,True,20,-0.3845958709716797,0.3845958709716797,-0.322662353515625,-1.077728271484375,-0.09735107421875,1.0,0.95,True,coherent
545:query_writer_union:head:709:V,noise,False,20,0.8938796997070313,0.8938796997070313,0.8077392578125,0.39697265625,1.927490234375,1.0,1.0,True,coherent
545:query_writer_union:head:709:V,noise,True,20,1.0155206680297852,1.0155206680297852,0.9202880859375,0.450439453125,1.8959770202636719,1.0,1.0,True,coherent
545:query_writer_union:head:870:V,noise,False,20,0.3158477783203125,0.3605987548828125,0.332733154296875,-0.165771484375,1.0029296875,0.8,0.8,True,coherent
545:query_writer_union:head:870:V,noise,True,20,0.34914460182189944,0.40674452781677245,0.3843994140625,-0.322021484375,1.32568359375,0.75,0.75,True,coherent
545:query_writer_union:mlp:17:,noise,False,20,0.07891712188720704,0.16437625885009766,0.00537109375,-0.15380859375,0.7621574401855469,0.55,0.5,True,heterogeneous
545:query_writer_union:mlp:17:,noise,True,20,-0.05616683959960937,0.17580108642578124,-0.0833587646484375,-0.3925628662109375,0.452728271484375,0.65,0.65,True,heterogeneous
568:colon:head:695:K,noise,False,20,-0.001486968994140625,0.002790069580078125,-0.001220703125,-0.005859375,0.00341796875,0.75,0.0,False,below_rule
568:colon:head:695:K,noise,True,20,0.0002231597900390625,0.0029361724853515627,-0.0001220703125,-0.0080718994140625,0.0072021484375,0.5,0.0,False,below_rule
568:colon:head:695:V,noise,False,20,0.1921539306640625,0.1921539306640625,0.1512451171875,0.03515625,0.5771484375,1.0,0.8,True,coherent
568:colon:head:695:V,noise,True,20,0.0097259521484375,0.0103302001953125,0.00665283203125,-0.003662109375,0.03472900390625,0.85,0.0,False,below_rule
594:colon:head:695:K,noise,False,20,-2.44140625e-05,0.00557861328125,-0.00067138671875,-0.0137939453125,0.01513671875,0.55,0.0,False,below_rule
594:colon:head:695:K,noise,True,20,-0.03182525634765625,0.03527984619140625,-0.018890380859375,-0.2757568359375,0.0126953125,0.75,0.05,False,below_rule
594:colon:head:695:V,noise,False,20,0.3093452453613281,0.3093452453613281,0.1756591796875,0.0479736328125,0.940185546875,1.0,0.8,True,coherent
594:colon:head:695:V,noise,True,20,0.31966252326965333,0.31966252326965333,0.23287630081176758,0.060546875,0.871856689453125,1.0,0.85,True,coherent
594:colon:head:817:K,noise,False,20,-0.0056976318359375,0.0064544677734375,-0.0032958984375,-0.024169921875,0.0029296875,0.7,0.0,False,below_rule
594:colon:head:817:K,noise,True,20,-0.04992961883544922,0.05202007293701172,-0.04913330078125,-0.12921142578125,0.020904541015625,0.95,0.05,False,below_rule
594:colon:head:817:V,noise,False,20,0.1100921630859375,0.1100921630859375,0.0906982421875,0.006591796875,0.2666015625,1.0,0.45,True,coherent
594:colon:head:817:V,noise,True,20,0.43590717315673827,0.43590717315673827,0.3827018737792969,0.18524169921875,0.83551025390625,1.0,1.0,True,coherent
594:colon:head:885:Q,noise,False,20,1.4495849609375e-05,0.001474761962890625,-0.00048828125,-0.002685546875,0.005859375,0.3,0.0,False,below_rule
594:colon:head:885:Q,noise,True,20,0.001340484619140625,0.002509307861328125,0.00146484375,-0.00457763671875,0.0048828125,0.7,0.0,False,below_rule
594:colon:head:895:Q,noise,False,20,-0.000684356689453125,0.001636505126953125,-0.00048828125,-0.00390625,0.00439453125,0.7,0.0,False,below_rule
594:colon:head:895:Q,noise,True,20,-0.0031543731689453124,0.005629348754882813,-0.00347900390625,-0.0181732177734375,0.013671875,0.8,0.0,False,below_rule
594:colon:head:960:Q,noise,False,20,-0.00047760009765625,0.00202484130859375,-0.00091552734375,-0.007568359375,0.00634765625,0.7,0.0,False,below_rule
594:colon:head:960:Q,noise,True,20,0.00086669921875,0.0052764892578125,5.340576171875e-05,-0.012939453125,0.022674560546875,0.5,0.0,False,below_rule
594:colon:head:976:Q,noise,False,20,0.00029144287109375,0.00110931396484375,0.000396728515625,-0.001953125,0.00244140625,0.6,0.0,False,below_rule
594:colon:head:976:Q,noise,True,20,0.0002048492431640625,0.0015224456787109376,0.00035858154296875,-0.00390625,0.003814697265625,0.55,0.0,False,below_rule
594:query_sentence:mlp:19:,noise,False,20,-0.0010345458984375,0.0048431396484375,-0.001953125,-0.0166015625,0.01025390625,0.6,0.0,False,below_rule
594:query_sentence:mlp:19:,noise,True,20,0.00035858154296875,0.00635986328125,0.0020751953125,-0.02667236328125,0.010955810546875,0.65,0.0,False,below_rule
595:colon:head:651:Q,noise,False,20,7.781982421875e-05,0.00236968994140625,-4.57763671875e-05,-0.0048828125,0.0078125,0.45,0.0,False,below_rule
595:colon:head:651:Q,noise,True,20,-6.866455078125e-06,0.002411651611328125,-0.000152587890625,-0.0061187744140625,0.0048828125,0.5,0.0,False,below_rule
595:colon:head:670:Q,noise,False,20,-4.2724609375e-05,0.0021453857421875,-0.00067138671875,-0.0035400390625,0.00537109375,0.6,0.0,False,below_rule
595:colon:head:670:Q,noise,True,20,-0.001113128662109375,0.002800750732421875,-0.00069427490234375,-0.0081787109375,0.0048828125,0.6,0.0,False,below_rule
595:colon:head:680:KV,noise,False,20,-3.814697265625e-06,0.001804351806640625,0.0,-0.0048828125,0.0048828125,0.45,0.0,False,below_rule
595:colon:head:680:KV,noise,True,20,-0.000200653076171875,0.002497100830078125,0.000701904296875,-0.008697509765625,0.004638671875,0.3,0.0,False,below_rule
595:colon:head:694:KV,noise,False,20,-0.0003082275390625,0.0017059326171875,0.0001220703125,-0.00439453125,0.004638671875,0.5,0.0,False,below_rule
595:colon:head:694:KV,noise,True,20,0.0006580352783203125,0.0029560089111328124,0.0006256103515625,-0.008453369140625,0.0068359375,0.55,0.0,False,below_rule
595:colon:head:695:K,noise,False,20,-0.003702545166015625,0.009195709228515625,-0.0030517578125,-0.031982421875,0.023193359375,0.75,0.0,False,below_rule
595:colon:head:695:K,noise,True,20,-0.019887542724609374,0.028099822998046874,-0.00833892822265625,-0.194976806640625,0.031463623046875,0.65,0.05,False,below_rule
595:colon:head:695:V,noise,False,20,0.5333419799804687,0.5333419799804687,0.4437255859375,0.1650390625,1.6326904296875,1.0,1.0,True,coherent
