config_id,direction,query_first,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification
545:query_is_token:head:594:KV,restore,True,89,1.2542206839229284,1.2542206839229284,1.048095703125,0.0654296875,3.46588134765625,1.0,0.9887640449438202,True,coherent
545:query_is_token:head:595:KV,noise,False,89,0.9014520109369514,0.9014520109369514,0.797607421875,0.04443359375,2.6162109375,1.0,0.9775280898876404,True,coherent
545:query_is_token:head:595:KV,noise,True,89,0.988312914130393,0.988312914130393,0.91796875,0.03173828125,2.299560546875,1.0,0.9887640449438202,True,coherent
545:query_is_token:head:595:KV,restore,False,89,0.8539906619639879,0.8539906619639879,0.77734375,0.082275390625,3.09716796875,1.0,0.9887640449438202,True,coherent
545:query_is_token:head:595:KV,restore,True,89,1.0796649804276026,1.0796649804276026,0.956787109375,0.09423828125,3.15771484375,1.0,0.9887640449438202,True,coherent
545:query_mother:head:594:KV,noise,False,89,1.0170794926332625,1.0170794926332625,0.8197021484375,0.14190673828125,3.4716796875,1.0,1.0,True,coherent
545:query_mother:head:594:KV,noise,True,89,1.3531123493494612,1.3531123493494612,1.1455078125,0.10546875,3.9892578125,1.0,1.0,True,coherent
545:query_mother:head:594:KV,restore,False,89,0.8875496253538667,0.8875496253538667,0.7451171875,0.1396484375,2.82666015625,1.0,1.0,True,coherent
545:query_mother:head:594:KV,restore,True,89,1.2223195279582162,1.2223195279582162,1.06719970703125,0.075927734375,4.754638671875,1.0,0.9887640449438202,True,coherent
545:query_mother:head:595:KV,noise,False,89,0.7280176569906514,0.7280176569906514,0.5419921875,0.070068359375,2.4508056640625,1.0,0.9887640449438202,True,coherent
545:query_mother:head:595:KV,noise,True,89,0.7554117909977945,0.7554117909977945,0.692352294921875,0.1064453125,2.1312103271484375,1.0,1.0,True,coherent
545:query_mother:head:595:KV,restore,False,89,0.6630360892649447,0.6630360892649447,0.5514583587646484,0.068359375,2.261962890625,1.0,0.9775280898876404,True,coherent
545:query_mother:head:595:KV,restore,True,89,0.7072772658273075,0.7072772658273075,0.6875,0.0556640625,1.921142578125,1.0,0.9887640449438202,True,coherent
545:query_mother:head:709:KV,noise,False,89,0.7057615987370524,0.7057615987370524,0.608642578125,0.0341796875,1.90234375,1.0,0.9775280898876404,True,coherent
545:query_mother:head:709:KV,noise,True,89,0.9074280663822474,0.9074280663822474,0.84698486328125,0.03369140625,2.0160980224609375,1.0,0.9775280898876404,True,coherent
545:query_mother:head:709:KV,restore,False,89,0.6519250333978889,0.6519250333978889,0.59912109375,0.0322265625,1.5347900390625,1.0,0.9775280898876404,True,coherent
545:query_mother:head:709:KV,restore,True,89,0.8757814985982487,0.8757814985982487,0.81005859375,0.0244140625,2.5782470703125,1.0,0.9775280898876404,True,coherent
545:query_period:head:594:KV,noise,False,89,0.5122486071640187,0.5122486071640187,0.4443359375,0.04345703125,1.8212890625,1.0,0.9775280898876404,True,coherent
545:query_period:head:594:KV,noise,True,89,1.9425417760784707,1.9425417760784707,1.7880859375,0.12548828125,4.5054168701171875,1.0,1.0,True,coherent
545:query_period:head:594:KV,restore,False,89,0.47544063610977,0.47544063610977,0.377655029296875,0.012939453125,1.38818359375,1.0,0.9775280898876404,True,coherent
545:query_period:head:594:KV,restore,True,89,2.042619319444292,2.042619319444292,1.89892578125,0.15771484375,4.509765625,1.0,1.0,True,coherent
545:query_writer_union:head:594:V,noise,False,89,2.144357831290599,2.144357831290599,1.953948974609375,0.396484375,5.371337890625,1.0,1.0,True,coherent
545:query_writer_union:head:594:V,noise,True,89,4.656505718659819,4.656505718659819,4.672119140625,0.33984375,7.65533447265625,1.0,1.0,True,coherent
545:query_writer_union:head:594:V,restore,False,89,1.9787430495358584,1.9787430495358584,1.85009765625,0.2548828125,4.84765625,1.0,1.0,True,coherent
545:query_writer_union:head:594:V,restore,True,89,4.691476114680258,4.691476114680258,4.5867919921875,0.334228515625,9.608306884765625,1.0,1.0,True,coherent
545:query_writer_union:head:595:V,noise,False,89,1.6446964821118988,1.6446964821118988,1.5291748046875,0.43408203125,3.396484375,1.0,1.0,True,coherent
545:query_writer_union:head:595:V,noise,True,89,2.5037242910835182,2.5037242910835182,2.412841796875,0.2119140625,4.71673583984375,1.0,1.0,True,coherent
545:query_writer_union:head:595:V,restore,False,89,1.542414933108212,1.542414933108212,1.50732421875,0.24609375,3.92041015625,1.0,1.0,True,coherent
545:query_writer_union:head:595:V,restore,True,89,2.5647228969616838,2.5647228969616838,2.482513427734375,0.205322265625,5.6767578125,1.0,1.0,True,coherent
545:query_writer_union:head:600:V,noise,False,89,-0.9536273399095857,0.9536273399095857,-0.911865234375,-2.2396240234375,-0.1103515625,1.0,1.0,True,coherent
545:query_writer_union:head:600:V,noise,True,89,-1.0547609329223633,1.0547609329223633,-1.005615234375,-2.702880859375,-0.0966796875,1.0,0.9887640449438202,True,coherent
545:query_writer_union:head:600:V,restore,False,89,-0.9999252490783006,0.9999252490783006,-0.90087890625,-2.2265625,-0.05078125,1.0,0.9887640449438202,True,coherent
545:query_writer_union:head:600:V,restore,True,89,-1.139434857314892,1.139434857314892,-1.0938720703125,-3.0576171875,-0.140869140625,1.0,1.0,True,coherent
545:query_writer_union:head:624:V,noise,False,89,-0.22590817226452775,0.22590817226452775,-0.179931640625,-1.091552734375,-0.0234375,1.0,0.7865168539325843,True,coherent
545:query_writer_union:head:624:V,noise,True,89,-0.267921415607581,0.2680530869558956,-0.232666015625,-0.7851133346557617,0.005859375,0.9887640449438202,0.9662921348314607,True,coherent
545:query_writer_union:head:624:V,restore,False,89,-0.2010835154672687,0.2010835154672687,-0.15966796875,-0.61444091796875,-0.0185546875,1.0,0.7528089887640449,True,coherent
545:query_writer_union:head:624:V,restore,True,89,-0.2486896086274908,0.2486896086274908,-0.218017578125,-0.60260009765625,-0.008056640625,1.0,0.9325842696629213,True,coherent
545:query_writer_union:head:641:V,noise,False,89,-0.8142725912372718,0.8142725912372718,-0.748046875,-2.4061279296875,-0.0986328125,1.0,0.9887640449438202,True,coherent
545:query_writer_union:head:641:V,noise,True,89,-0.3490743637084961,0.3490743637084961,-0.3193359375,-1.077728271484375,-0.0146484375,1.0,0.9550561797752809,True,coherent
545:query_writer_union:head:641:V,restore,False,89,-0.7871084320411253,0.7871084320411253,-0.700927734375,-2.73291015625,-0.0537109375,1.0,0.9887640449438202,True,coherent
545:query_writer_union:head:641:V,restore,True,89,-0.3639397353268741,0.3639397353268741,-0.29833984375,-2.101318359375,-0.012451171875,1.0,0.9775280898876404,True,coherent
545:query_writer_union:head:709:V,noise,False,89,0.8253669738769531,0.8253669738769531,0.787109375,0.037109375,2.07330322265625,1.0,0.9775280898876404,True,coherent
545:query_writer_union:head:709:V,noise,True,89,0.9705789115991486,0.9705789115991486,0.921142578125,0.03515625,2.019287109375,1.0,0.9775280898876404,True,coherent
545:query_writer_union:head:709:V,restore,False,89,0.7796868099255508,0.7796868099255508,0.7509765625,0.0341796875,1.5787353515625,1.0,0.9775280898876404,True,coherent
545:query_writer_union:head:709:V,restore,True,89,0.9506855439603998,0.9506855439603998,0.86376953125,0.03271484375,2.498779296875,1.0,0.9775280898876404,True,coherent
568:colon:head:695:V,noise,False,89,0.17336603228965503,0.17336603228965503,0.1485595703125,0.001953125,0.5771484375,1.0,0.7640449438202247,True,coherent
568:colon:head:695:V,noise,True,89,0.01006827193699526,0.010440826416015625,0.0087890625,-0.0087890625,0.0517578125,0.9213483146067416,0.0,False,below_rule
568:colon:head:695:V,restore,False,89,0.17402250311347875,0.17402250311347875,0.14697265625,0.00341796875,0.6494140625,1.0,0.8202247191011236,True,coherent
568:colon:head:695:V,restore,True,89,0.009693435068880573,0.009875961903775677,0.00634765625,-0.00225830078125,0.1123046875,0.898876404494382,0.011235955056179775,False,below_rule
594:colon:head:695:V,noise,False,89,0.25193855199920995,0.27552658252501755,0.176513671875,-0.22723388671875,1.25732421875,0.8651685393258427,0.7191011235955056,True,coherent
594:colon:head:695:V,noise,True,89,0.3731007040216682,0.3731007040216682,0.2999267578125,0.01171875,1.605865478515625,1.0,0.8876404494382022,True,coherent
594:colon:head:695:V,restore,False,89,0.24633291866002457,0.2736224913864993,0.2086181640625,-0.2763671875,0.98486328125,0.8314606741573034,0.7303370786516854,True,coherent
594:colon:head:695:V,restore,True,89,0.3769462939058797,0.3769462939058797,0.314208984375,0.00927734375,1.484619140625,1.0,0.8539325842696629,True,coherent
595:colon:head:695:V,noise,False,89,0.5505698129032435,0.5505698129032435,0.43701171875,0.015625,1.924072265625,1.0,0.9438202247191011,True,coherent
595:colon:head:695:V,noise,True,89,0.350448056553187,0.350448056553187,0.278076171875,0.00341796875,1.283294677734375,1.0,0.8539325842696629,True,coherent
595:colon:head:695:V,restore,False,89,0.5321388351783324,0.5322375886895684,0.505859375,-0.00439453125,1.43408203125,0.9887640449438202,0.9325842696629213,True,coherent
595:colon:head:695:V,restore,True,89,0.3495422588305527,0.3495422588305527,0.27508544921875,0.013427734375,1.282470703125,1.0,0.898876404494382,True,coherent
624:colon:head:695:V,noise,False,89,-0.1786253157626377,0.1786253157626377,-0.13037109375,-0.7451171875,-0.0029296875,1.0,0.6179775280898876,True,coherent
624:colon:head:695:V,noise,True,89,-0.07728874549437105,0.07733263594380925,-0.0637054443359375,-0.28533935546875,0.001953125,0.9887640449438202,0.2808988764044944,False,below_rule
624:colon:head:695:V,restore,False,89,-0.16928786374209973,0.16935369941625703,-0.1512603759765625,-0.4990234375,0.0029296875,0.9887640449438202,0.6741573033707865,True,coherent
624:colon:head:695:V,restore,True,89,-0.07237138641014527,0.07261278388205539,-0.06005859375,-0.34185791015625,0.0107421875,0.9887640449438202,0.25842696629213485,False,below_rule
641:colon:head:695:V,noise,False,89,-0.45071342553985255,0.45071342553985255,-0.3837890625,-1.995849609375,-0.0029296875,1.0,0.9550561797752809,True,coherent
641:colon:head:695:V,noise,True,89,-0.09978052203574878,0.09986830293462517,-0.0693359375,-0.5774078369140625,0.00390625,0.9887640449438202,0.3595505617977528,False,below_rule
641:colon:head:695:V,restore,False,89,-0.43411618672060165,0.43411618672060165,-0.4101715087890625,-1.26025390625,-0.0087890625,1.0,0.9662921348314607,True,coherent
641:colon:head:695:V,restore,True,89,-0.09814864597963484,0.09831323516502809,-0.06689453125,-0.5984382629394531,0.00732421875,0.9887640449438202,0.3146067415730337,False,below_rule
